file,fat tree,rail only,HyperX,DragonFly+
llama_65B-world_size1024-tp32-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,2979993010331648,2979993010331648,1490505000824832,2982072135213056
llama_65B-world_size1024-tp32-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1609411586433024,1609411586433024,804942031097856,1610047300313088
llama_65B-world_size1024-tp32-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,925859329605632,925859329605632,463034739982336,926127672786944
llama_65B-world_size1024-tp8-pp2-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,707019719860224,707019719860224,354312388096000,714915732021248
llama_65B-world_size1024-tp8-pp4-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,372363608727552,372363608727552,186490403819520,374490271850496
llama_65B-world_size1024-tp8-pp8-ep1-gbs2048-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,211590746996736,211590746996736,105983016173568,212250074808320
llama_65B-world_size2048-tp16-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,2912507555528704,2912507555528704,1457132179578880,2920548598333440
llama_65B-world_size2048-tp16-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1565107098238976,1565107098238976,782969113616384,1567375101018112
llama_65B-world_size2048-tp16-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,898227814531072,898227814531072,449424213409792,899026636505088
llama_65B-world_size2048-tp32-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,5959993889177600,5959993889177600,2980700363317248,5964156073197568
llama_65B-world_size2048-tp32-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,3218827350392832,3218827350392832,1609803285798912,3220100866916352
llama_65B-world_size2048-tp32-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1851720991244288,1851720991244288,926135990878208,1852258843623424
llama_65B-world_size2048-tp8-pp2-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1414070074916864,1414070074916864,708213055905792,1429877416837120
llama_65B-world_size2048-tp8-pp4-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,744743088701440,744743088701440,372878667489280,749004350570496
llama_65B-world_size2048-tp8-pp8-ep1-gbs4096-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,423189983264768,423189983264768,211932755066880,424512883523584
llama_65B-world_size512-tp16-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,728115300020224,728115300020224,364522970552320,730119766290432
llama_65B-world_size512-tp16-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,391270722179072,391270722179072,195815009421312,391834696683520
llama_65B-world_size512-tp16-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,224553669492736,224553669492736,112341352054784,224751732916224
llama_65B-world_size512-tp32-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,1489992570908672,1489992570908672,745344156309504,1491030166220800
llama_65B-world_size512-tp32-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,804703704453120,804703704453120,402489984288768,805020517011456
llama_65B-world_size512-tp32-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,462928498786304,462928498786304,231504088989696,463062087368704
llama_65B-world_size512-tp8-pp2-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,353494542331904,353494542331904,177330910402560,357434889613312
llama_65B-world_size512-tp8-pp4-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,186173868740608,186173868740608,93311693752320,187233232490496
llama_65B-world_size512-tp8-pp8-ep1-gbs1024-mbs1-seq4096-MOE-False-GEMM-False-flash_attn-True,105791128862720,105791128862720,53006674165760,106118670450688
