topology,point_idx,load,cdf_percent,num_edges,num_zeros,first_positive_load,global_x_start
Fat Tree,233,182394880.0,68.91482922611327,9252,6144,182394880.0,18239488.0
Fat Tree,234,182394880.0,68.92563769995677,9252,6144,182394880.0,18239488.0
Fat Tree,235,182394880.0,68.93644617380026,9252,6144,182394880.0,18239488.0
Fat Tree,236,182394880.0,68.94725464764375,9252,6144,182394880.0,18239488.0
Fat Tree,237,182394880.0,68.95806312148724,9252,6144,182394880.0,18239488.0
Fat Tree,238,182394880.0,68.96887159533074,9252,6144,182394880.0,18239488.0
Fat Tree,239,182394880.0,68.97968006917424,9252,6144,182394880.0,18239488.0
Fat Tree,240,182394880.0,68.99048854301772,9252,6144,182394880.0,18239488.0
Fat Tree,241,182394880.0,69.00129701686122,9252,6144,182394880.0,18239488.0
Fat Tree,242,182394880.0,69.01210549070471,9252,6144,182394880.0,18239488.0
Fat Tree,243,182394880.0,69.02291396454821,9252,6144,182394880.0,18239488.0
Fat Tree,244,182394880.0,69.03372243839169,9252,6144,182394880.0,18239488.0
Fat Tree,245,182394880.0,69.04453091223519,9252,6144,182394880.0,18239488.0
Fat Tree,246,182394880.0,69.05533938607869,9252,6144,182394880.0,18239488.0
Fat Tree,247,182394880.0,69.06614785992218,9252,6144,182394880.0,18239488.0
Fat Tree,248,182394880.0,69.07695633376566,9252,6144,182394880.0,18239488.0
Fat Tree,249,182394880.0,69.08776480760916,9252,6144,182394880.0,18239488.0
Fat Tree,250,182394880.0,69.09857328145266,9252,6144,182394880.0,18239488.0
Fat Tree,251,182394880.0,69.10938175529616,9252,6144,182394880.0,18239488.0
Fat Tree,252,182394880.0,69.12019022913964,9252,6144,182394880.0,18239488.0
Fat Tree,253,182394880.0,69.13099870298313,9252,6144,182394880.0,18239488.0
Fat Tree,254,182394880.0,69.14180717682663,9252,6144,182394880.0,18239488.0
Fat Tree,255,182394880.0,69.15261565067013,9252,6144,182394880.0,18239488.0
Fat Tree,256,182394880.0,69.16342412451361,9252,6144,182394880.0,18239488.0
Fat Tree,257,182394880.0,69.17423259835711,9252,6144,182394880.0,18239488.0
Fat Tree,258,182394880.0,69.1850410722006,9252,6144,182394880.0,18239488.0
Fat Tree,259,182394880.0,69.1958495460441,9252,6144,182394880.0,18239488.0
Fat Tree,260,182394880.0,69.20665801988758,9252,6144,182394880.0,18239488.0
Fat Tree,261,182394880.0,69.21746649373108,9252,6144,182394880.0,18239488.0
Fat Tree,262,182394880.0,69.22827496757458,9252,6144,182394880.0,18239488.0
Fat Tree,263,182394880.0,69.23908344141807,9252,6144,182394880.0,18239488.0
Fat Tree,264,182394880.0,69.24989191526156,9252,6144,182394880.0,18239488.0
Fat Tree,265,182394880.0,69.26070038910505,9252,6144,182394880.0,18239488.0
Fat Tree,266,182394880.0,69.27150886294855,9252,6144,182394880.0,18239488.0
Fat Tree,267,182394880.0,69.28231733679205,9252,6144,182394880.0,18239488.0
Fat Tree,268,182394880.0,69.29312581063553,9252,6144,182394880.0,18239488.0
Fat Tree,269,182394880.0,69.30393428447903,9252,6144,182394880.0,18239488.0
Fat Tree,270,182394880.0,69.31474275832252,9252,6144,182394880.0,18239488.0
Fat Tree,271,182394880.0,69.32555123216602,9252,6144,182394880.0,18239488.0
Fat Tree,272,182394880.0,69.3363597060095,9252,6144,182394880.0,18239488.0
Fat Tree,273,182394880.0,69.347168179853,9252,6144,182394880.0,18239488.0
Fat Tree,274,182394880.0,69.3579766536965,9252,6144,182394880.0,18239488.0
Fat Tree,275,182394880.0,69.36878512754,9252,6144,182394880.0,18239488.0
Fat Tree,276,182394880.0,69.37959360138348,9252,6144,182394880.0,18239488.0
Fat Tree,277,182394880.0,69.39040207522697,9252,6144,182394880.0,18239488.0
Fat Tree,278,182394880.0,69.40121054907047,9252,6144,182394880.0,18239488.0
Fat Tree,279,182394880.0,69.41201902291397,9252,6144,182394880.0,18239488.0
Fat Tree,280,182394880.0,69.42282749675745,9252,6144,182394880.0,18239488.0
Fat Tree,281,182394880.0,69.43363597060095,9252,6144,182394880.0,18239488.0
Fat Tree,282,182394880.0,69.44444444444444,9252,6144,182394880.0,18239488.0
Fat Tree,283,182394880.0,69.45525291828794,9252,6144,182394880.0,18239488.0
Fat Tree,284,182394880.0,69.46606139213142,9252,6144,182394880.0,18239488.0
Fat Tree,285,182394880.0,69.47686986597492,9252,6144,182394880.0,18239488.0
Fat Tree,286,182394880.0,69.48767833981842,9252,6144,182394880.0,18239488.0
Fat Tree,287,182394880.0,69.49848681366191,9252,6144,182394880.0,18239488.0
Fat Tree,288,182394880.0,69.5092952875054,9252,6144,182394880.0,18239488.0
Fat Tree,289,182394880.0,69.52010376134889,9252,6144,182394880.0,18239488.0
Fat Tree,290,182394880.0,69.53091223519239,9252,6144,182394880.0,18239488.0
Fat Tree,291,182394880.0,69.54172070903589,9252,6144,182394880.0,18239488.0
Fat Tree,292,182394880.0,69.55252918287937,9252,6144,182394880.0,18239488.0
Fat Tree,293,182394880.0,69.56333765672287,9252,6144,182394880.0,18239488.0
Fat Tree,294,182394880.0,69.57414613056636,9252,6144,182394880.0,18239488.0
Fat Tree,295,182394880.0,69.58495460440986,9252,6144,182394880.0,18239488.0
Fat Tree,296,182394880.0,69.59576307825334,9252,6144,182394880.0,18239488.0
Fat Tree,297,182394880.0,69.60657155209684,9252,6144,182394880.0,18239488.0
Fat Tree,298,182394880.0,69.61738002594034,9252,6144,182394880.0,18239488.0
Fat Tree,299,182394880.0,69.62818849978383,9252,6144,182394880.0,18239488.0
Fat Tree,300,182394880.0,69.63899697362731,9252,6144,182394880.0,18239488.0
Fat Tree,301,182394880.0,69.64980544747081,9252,6144,182394880.0,18239488.0
Fat Tree,302,182394880.0,69.66061392131431,9252,6144,182394880.0,18239488.0
Fat Tree,303,182394880.0,69.6714223951578,9252,6144,182394880.0,18239488.0
Fat Tree,304,182394880.0,69.68223086900129,9252,6144,182394880.0,18239488.0
Fat Tree,305,182394880.0,69.69303934284478,9252,6144,182394880.0,18239488.0
Fat Tree,306,182394880.0,69.70384781668828,9252,6144,182394880.0,18239488.0
Fat Tree,307,182394880.0,69.71465629053178,9252,6144,182394880.0,18239488.0
Fat Tree,308,182394880.0,69.72546476437526,9252,6144,182394880.0,18239488.0
Fat Tree,309,182394880.0,69.73627323821876,9252,6144,182394880.0,18239488.0
Fat Tree,310,182394880.0,69.74708171206225,9252,6144,182394880.0,18239488.0
Fat Tree,311,182394880.0,69.75789018590575,9252,6144,182394880.0,18239488.0
Fat Tree,312,182394880.0,69.76869865974923,9252,6144,182394880.0,18239488.0
Fat Tree,313,182394880.0,69.77950713359273,9252,6144,182394880.0,18239488.0
Fat Tree,314,182394880.0,69.79031560743623,9252,6144,182394880.0,18239488.0
Fat Tree,315,182394880.0,69.80112408127972,9252,6144,182394880.0,18239488.0
Fat Tree,316,182394880.0,69.8119325551232,9252,6144,182394880.0,18239488.0
Fat Tree,317,182394880.0,69.8227410289667,9252,6144,182394880.0,18239488.0
Fat Tree,318,182394880.0,69.8335495028102,9252,6144,182394880.0,18239488.0
Fat Tree,319,182394880.0,69.8443579766537,9252,6144,182394880.0,18239488.0
Fat Tree,320,182394880.0,69.85516645049718,9252,6144,182394880.0,18239488.0
Fat Tree,321,182394880.0,69.86597492434068,9252,6144,182394880.0,18239488.0
Fat Tree,322,182394880.0,69.87678339818417,9252,6144,182394880.0,18239488.0
Fat Tree,323,182394880.0,69.88759187202767,9252,6144,182394880.0,18239488.0
Fat Tree,324,182394880.0,69.89840034587115,9252,6144,182394880.0,18239488.0
Fat Tree,325,182394880.0,69.90920881971465,9252,6144,182394880.0,18239488.0
Fat Tree,326,182394880.0,69.92001729355815,9252,6144,182394880.0,18239488.0
Fat Tree,327,182394880.0,69.93082576740164,9252,6144,182394880.0,18239488.0
Fat Tree,328,182394880.0,69.94163424124513,9252,6144,182394880.0,18239488.0
Fat Tree,329,182394880.0,69.95244271508862,9252,6144,182394880.0,18239488.0
Fat Tree,330,182394880.0,69.96325118893212,9252,6144,182394880.0,18239488.0
Fat Tree,331,182394880.0,69.97405966277562,9252,6144,182394880.0,18239488.0
Fat Tree,332,182394880.0,69.9848681366191,9252,6144,182394880.0,18239488.0
Fat Tree,333,182394880.0,69.9956766104626,9252,6144,182394880.0,18239488.0
Fat Tree,334,182394880.0,70.00648508430609,9252,6144,182394880.0,18239488.0
Fat Tree,335,182394880.0,70.01729355814959,9252,6144,182394880.0,18239488.0
